participant_id,group,block,trial,tap_num,type,pace_ms,condition,difficulty,stimuli_path,synchronized_sound_tick_ms,key_response_tick_ms,interval_ms,trial_type,key_response,key_correct,start_time,end_time
amanda502,am,block2,7,222,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,178677,251,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,223,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,178890,213,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,224,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,179090,200,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,225,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,179264,174,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,226,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,179427,163,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,227,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,179601,174,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,228,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,179777,176,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,229,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,179951,174,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,230,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,180114,163,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,231,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,180304,190,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,232,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,180489,185,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,233,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,180827,338,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,234,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,181002,175,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,235,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,181201,199,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,236,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,181914,713,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,237,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,182376,462,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,238,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,182764,388,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,239,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,183014,250,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,240,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,183214,200,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,241,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,183526,312,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,242,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,183826,300,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,243,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,184103,277,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,244,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,184364,261,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,245,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,184577,213,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,246,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,184789,212,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,247,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,185014,225,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,248,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,185452,438,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,249,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,185676,224,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,250,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,186127,451,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,8,251,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,189158,189163,,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,252,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,189708,189819,656,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,253,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,190259,190259,440,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,254,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,190809,190855,596,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,255,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,191360,191469,614,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,256,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,191910,192167,698,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,257,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,192460,192516,349,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,258,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,193011,193030,514,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,259,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,193562,193562,532,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,260,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,194112,194155,593,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,261,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,194663,194733,578,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,262,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,195214,195214,481,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,263,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,195878,,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,264,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,196089,211,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,265,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,196402,313,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,266,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,196665,263,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,267,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,196977,312,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,268,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,197277,300,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,269,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,197552,275,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,270,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,197827,275,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,271,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,198089,262,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,272,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,198327,238,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,273,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,198577,250,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,274,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,198877,300,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,275,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,199152,275,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,276,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,199427,275,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,277,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,199677,250,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,278,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,199902,225,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,279,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,200189,287,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,280,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,200502,313,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,281,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,200815,313,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,282,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,201052,237,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,283,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,201315,263,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,284,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,201802,487,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,285,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,202039,237,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,286,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,202277,238,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,287,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,202477,200,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,288,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,202653,176,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,289,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,202904,251,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,290,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,203114,210,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,291,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,203327,213,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,292,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,203552,225,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
amanda502,am,block2,8,293,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,203764,212,Unsuccessful,g,g,2025-10-09_22-28-09,2025-10-09_22-28-25
